total_time_seconds,expression,mse,old_mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed
3600.0475022681057,'(0.751194119453 + ((-0.152910754085) * (((1.442695021629 * x0) * log((10.778895378113 * x1))) / (((-0.841733455658) * x5) * log(((((log((0.132671281695 * x0)) ^ 2) * (0.141205847263 * x2)) + 1.893526077271) ^ 2))))))',0.5306211677503776,0.5306210517883301,6143877,california_housing,22,19952,8,256,paper,4,0,3980425317
3600.0523580797017,'(11.299633979797 + ((-10.158221244812) * (cos(exp((((-1.517414569855) * x5) / (0.885720491409 * x0)))) ^ 2)))',0.5570633546842522,0.5570632219314575,10260366,california_housing,0,19952,8,128,paper,6,0,3324115916
3600.0678098872304,'(0.564358115196 + ((-221.465728759766) * (((1.414213538170 * x0) * (((cos(((6.254361152649 * x0) / (6.283185482025 * x5))) - log(((1.673994541168 * x5) + (0.344150483608 * x1)))) / (5.914872646332 * x6)) * log((3.141592741013 * x3)))) / ((1.903055071831 * x5) + (1.197476983070 * x2)))))',0.48400953159359594,0.4840095639228821,5727161,california_housing,20,19952,8,128,paper,4,0,1592565386
3600.0638010166585,'(1.274832010269 + (3.663433551788 * (exp((0.434294492006 * (exp((((0.505308330059 * x0) / (-1.001780629158)) + (0.908961832523 * x5))) * (-1.190815448761)))) ^ 2)))',0.5587605056671596,0.5587604641914368,8727634,california_housing,29,19952,8,128,paper,6,0,1934709049
3600.0451691038907,'(1.254885435104 + (1.779427289963 * ((cos(sqrt(exp((cos((1.595988750458 * x6)) / 3.255492925644)))) / cos(cos((0.768960177898 * x7)))) - cos(((2.316553592682 * x0) / (3.111805200577 * x5))))))',0.44861981139716645,0.44861990213394165,5066493,california_housing,1,19952,8,128,paper,6,0,2811363264
3600.050172287971,'(0.347575396299 + ((-9.734644889832) * ((sin((0.101155295968 * x0)) / (log((2.292507886887 * x6)) + sin((1.804509758949 * x6)))) / ((sin(((-0.064342752099) * x1)) / (0.492550104856 * x1)) + ((-0.181060880423) * x5)))))',0.4947761539990601,0.49477604031562805,5125053,california_housing,5,19952,8,128,paper,6,0,369133708
3600.050676636398,'(0.484635204077 + (0.817101716995 * ((0.325427532196 * x0) * (log((1.002085804939 * x1)) ^ sin(log((5.695146560669 * x5)))))))',0.5635599881443288,0.5635597705841064,3857858,california_housing,12,19952,8,128,paper,6,0,3269070126
3600.060682654381,'(2.039661407471 + ((-5.901653289795) * (((0.361734867096 * x0) ^ ((-0.096993818879) * x0)) - ((0.568969547749 * x5) ^ ((-0.071719318628) * x0)))))',0.5845539628782304,0.5845537781715393,2770646,california_housing,23,19952,8,128,paper,4,0,3356806661
3600.064460232854,'((-38.392074584961) + ((-63.980747222900) * ((((-0.016269631684) * x0) * exp(((-0.373558312654) * x5))) + ((0.007272298448 * x6) + (0.007272298448 * x7)))))',0.4621935685067631,0.4621935486793518,8347615,california_housing,9,19952,8,256,paper,4,0,2261209995
3600.081219099462,'(8.907426834106 + ((-8.675375938416) * ((sin(cos((cos(((-0.717445135117) * x7)) / 1.442695021629))) ^ (((-0.323000699282) ^ 2) + exp(((-1.137038707733) * x5)))) ^ (1.341370701790 * x0))))',0.4923410173331735,0.49234071373939514,2346696,california_housing,13,19952,8,128,paper,6,0,3081541439
3600.029061678797,'(0.354487955570 + ((-0.476875007153) * ((((-2.439064502716) * x0) / (1.083752274513 * x5)) - cos(((-1.486303925514) * x7)))))',0.5034139524785035,0.5034136772155762,11593745,california_housing,6,19952,8,128,paper,4,0,2995172877
3600.0550761930645,'(0.347249001265 + (0.205137208104 * (((1.863727450371 * x0) + (sin((1.256596684456 * x5)) + sin((3.328647136688 * x7)))) + ((sqrt((0.456888437271 * x1)) ^ sin((1.011212825775 * x5))) * (sin((1.364682555199 * x7)) + sin((1.366662621498 * x6)))))))',0.4587292786071361,0.4587293565273285,2426055,california_housing,17,19952,8,128,paper,6,0,3606691181
