alg_name,max_evals,time_seconds,problem_name,run,linear_scaling,sympy_expr,r2_train,r2_test
"GP-RV ERCs",100000,7.804206848144531,"650_fri_c0_500_50",18,True,"-0.9686210654620417 + (0.3114163829845593 * (((((x4+1.048000)-(x1-x0))--1.143000)-(((x3+x1)-sin(-0.482000))*-2.093000))))",0.7289034640778075,0.7248429716959188
"GP-RV ERCs",500000,110.95479106903076,"606_fri_c2_1000_10",24,True,"0.2924028154408954 + (-0.266474202516687 * (((((x1--1.454000)*(1.363000*2.118000))*sin((x0+x1)))+((sin(-0.634000)*(x4*1.279000))-x3))))",0.8286446215950095,0.8097748098132178
"GP-RV ERCs",100000,7.502656698226929,"650_fri_c0_500_50",19,False,"((((x3+x0)/ (-1.316000-1.551000))*((x42*0.581000)-(2.203000--1.188000)))*0.418000)",0.4862937056036071,0.4891068903353334
"GP-RV ERCs",500000,52.82884502410889,"650_fri_c0_500_50",9,True,"0.6482058138532037 + (0.4055551817939077 * (((((1.410000*x3)+x1)+(x0+(-1.556000+-0.020000)))+sin(x4))))",0.7575230034542852,0.6407918683569526
"GP-RV ERCs",500000,75.45666933059692,"650_fri_c0_500_50",4,True,"0.07413037262243553 + (0.32916348560182107 * ((sin(((-0.509000/ -0.428000)-(-1.436000*x0)))-(((x3*-0.884000)+(0.855000+-0.448000))-((x3+x1)+(x0+x4))))))",0.7733126406264264,0.7685749391765844
"GP-RV ERCs",100000,7.884361267089844,"650_fri_c0_500_50",19,True,"0.03913843967319763 + (0.3552242507053984 * (((((x4+x3)+x1)+((1.169000*x0)+(x3/ 1.573000)))-sin(((1.083000+x2)/ (0.848000/ 1.368000))))))",0.7988936510245926,0.851186376337094
"GP-RV ERCs",500000,80.93268132209778,"650_fri_c0_500_50",3,True,"0.5927514799210677 + (0.3892709306519423 * ((x1-(((x3/ 0.692000)-(1.521000-x0))/ sin((-0.718000-0.715000))))))",0.6379932460081381,0.6862015903956726
"GP-RV ERCs",500000,14.16354250907898,"650_fri_c0_500_50",18,False,"((((x1+x3)*sin(0.608000))*((0.177000--1.720000)+(-0.893000+-0.148000)))-((sin(x0)/ (0.339000+0.809000))*sin((-1.773000--1.101000))))",0.6311187996086571,0.6101104592477167
"GP-RV ERCs",100000,6.805590629577637,"650_fri_c0_500_50",20,False,"(x3/ 1.676000)",0.3608184878423695,0.34099411695166704
"GP-RV ERCs",500000,7.671205759048462,"650_fri_c0_500_50",19,False,"((((x3+x0)/ (-1.316000-1.551000))*((x42*0.581000)-(2.203000--1.188000)))*0.418000)",0.4862937056036071,0.4891068903353334
"GP-RV ERCs",100000,6.695161581039429,"650_fri_c0_500_50",20,True,"-0.05905636227586767 + (0.4123332635872958 * (((((-2.205000*x3)*(1.611000+-2.215000))+((0.923000*x0)-(x1/ -1.136000)))+sin(((-0.911000-x2)/ (1.857000+-1.356000))))))",0.7232213502766505,0.7420948964761496
"GP-RV ERCs",500000,139.51304697990417,"606_fri_c2_1000_10",18,True,"1.2078246113682067 + (-1.0955847301173915 * ((((sin(x1)+sin(1.573000))*sin((x1+x0)))+sin(((0.966000--0.019000)-(0.422000*x3))))))",0.788448689185136,0.8371078104954365
"GP-RV ERCs",500000,6.831688642501831,"650_fri_c0_500_50",20,False,"(x3/ 1.676000)",0.3608184878423695,0.34099411695166704
"GP-RV ERCs",100000,5.640644073486328,"650_fri_c0_500_50",21,False,"((x3/ 1.689000)+sin(sin((x0*0.458000))))",0.5330621314759574,0.4374072751248188
"GP-RV ERCs",500000,5.133481502532959,"650_fri_c0_500_50",21,False,"((x3/ 1.689000)+sin(sin((x0*0.458000))))",0.5330621314759574,0.4374072751248188
"GP-RV ERCs",500000,14.14616346359253,"650_fri_c0_500_50",19,True,"0.04044679190625961 + (0.3618288421348137 * (((((x4+x3)+x1)+((1.067000*x0)+(x3/ 1.573000)))-sin(((1.083000+x2)/ (0.848000/ 1.368000))))))",0.7992944520866745,0.8536922700963993
"GP-RV ERCs",500000,11.695691347122192,"650_fri_c0_500_50",20,True,"0.0881010050036061 + (0.44345019758700205 * (((((-2.205000*x3)*(1.611000+-2.215000))+((0.839000*x0)-(x1/ -1.272000)))+sin(((1.003000-x2)/ (1.857000+-2.550000))))))",0.7264710767144782,0.7467625260887671
"GP-RV ERCs",100000,8.192081928253174,"650_fri_c0_500_50",22,False,"((((x3+x4)-(-0.630000*x1))-(sin(-0.739000)*x0))/ 1.737000)",0.6706830484839512,0.635032196550751
"GP-RV ERCs",100000,8.55001449584961,"650_fri_c0_500_50",22,True,"0.5411530330604103 + (0.8163657772085872 * (((((x4/ 1.905000)-(x1*-0.091000))/ ((0.984000/ 1.557000)+0.912000))-(((x3+-0.941000)/ (0.933000+-2.264000))-sin((x0+x1))))))",0.7914185394365141,0.7623666350599563
"GP-RV ERCs",100000,6.3735010623931885,"650_fri_c0_500_50",23,False,"(x3/ 1.693000)",0.372167288799397,0.30784258812151155
"GP-RV ERCs",100000,10.578344821929932,"650_fri_c0_500_50",21,True,"-1.1807759462914327 + (-0.4904590558023118 * ((((sin(-0.833000)*(x0+x1))-(2.355000-(x3*-1.245000)))-sin(((x43*0.151000)-(x4*-0.723000))))))",0.740600154653178,0.7462008604577317
"GP-RV ERCs",500000,8.975610256195068,"650_fri_c0_500_50",22,False,"((((x3+x4)-(-0.630000*x1))-(sin(-0.739000)*x0))/ 1.737000)",0.6706830484839512,0.635032196550751
"GP-RV ERCs",100000,7.109636545181274,"650_fri_c0_500_50",23,True,"-0.18678446836666238 + (0.6390745236128814 * ((x3-sin(((-0.622000--0.022000)-x0)))))",0.5806360649554474,0.4328167340071123
"GP-RV ERCs",500000,7.650461673736572,"650_fri_c0_500_50",23,False,"(x3/ 1.693000)",0.372167288799397,0.30784258812151155
"GP-RV ERCs",500000,65.44476914405823,"650_fri_c0_500_50",10,True,"-0.39527739511200477 + (0.3793883162189171 * (((x1-sin(-1.426000))-(((x3*0.496000)/ (0.510000/ -1.601000))-(sin(x4)-(x0/ -0.964000))))))",0.7463701274489207,0.7041249087792522
"GP-RV ERCs",500000,6.678954839706421,"650_fri_c0_500_50",23,True,"-0.18678446836666238 + (0.6390745236128814 * ((x3-sin(((-0.622000--0.022000)-x0)))))",0.5806360649554474,0.4328167340071123
"GP-RV ERCs",100000,6.38840651512146,"650_fri_c0_500_50",24,False,"(((sin(x3)+(x0/ 1.966000))*sin((-0.819000+1.688000)))-(((0.305000*x21)-x9)*(0.002000-(-1.040000+1.156000))))",0.504801350875791,0.5318056865336829
"GP-RV ERCs",500000,135.85002088546753,"606_fri_c2_1000_10",23,True,"0.4806204942591943 + (-0.601523599571009 * ((sin((x0+(x1+-0.114000)))*(((2.143000+-0.271000)+sin(x1))+sin((x0+x1))))))",0.7641512871433005,0.7676597008925987
"GP-RV ERCs",100000,6.366671562194824,"650_fri_c0_500_50",25,False,"(((x3/ 1.629000)+(x0/ 2.516000))-(((0.255000-x1)-(0.145000+x4))*0.304000))",0.7396572709229186,0.7181584233478275
"GP-RV ERCs",100000,8.166252136230469,"650_fri_c0_500_50",24,True,"-0.11728821536888628 + (0.40891065799760784 * (((((-0.575000-x3)/ sin(-2.392000))+sin((-1.692000-x2)))+(x0+((x4/ 1.324000)+x1)))))",0.8003871550694246,0.8019730998287125
"GP-RV ERCs",100000,6.998156547546387,"650_fri_c0_500_50",25,True,"-0.23141174660003874 + (-0.3552068138806324 * (((((x3+x4)*0.750000)*sin((-0.044000+-1.616000)))+(sin((-1.422000-x1))-(x3+(x0+x1))))))",0.7676654494598015,0.7501788985696941
"GP-RV ERCs",100000,7.145495653152466,"650_fri_c0_500_50",26,False,"sin((((x3/ 1.450000)+(x29*-0.082000))+sin((x0/ 2.122000))))",0.4650441373828248,0.5648131561397706
"GP-RV ERCs",500000,126.54089784622192,"606_fri_c2_1000_10",27,True,"0.3142163320936787 + (-0.9639341052266314 * (((sin((x1--0.364000))*sin((x0+x1)))+sin(((x1-0.288000)+x0)))))",0.7568513599013609,0.7785258923649788
"GP-RV ERCs",500000,9.948857307434082,"650_fri_c0_500_50",25,False,"(((x3/ 1.629000)+(x0/ 2.516000))-(((0.179000-x1)-(0.090000+x4))*0.304000))",0.7397241830047785,0.7196538864334941
"GP-RV ERCs",500000,6.471211671829224,"650_fri_c0_500_50",26,False,"sin((((x3/ 1.450000)+(x29*-0.082000))+sin((x0/ 2.122000))))",0.4650441373828248,0.5648131561397706
"GP-RV ERCs",100000,8.057687997817993,"650_fri_c0_500_50",26,True,"-0.018030626780182777 + (0.450010059919097 * ((((x0+x1)-(x4/ (-1.127000+-0.414000)))+x3)))",0.6802313111393461,0.781209008852112
